feature,importance_mean,importance_std
hold_1386_hand,0.00014542334619283004,0.00023338906517525506
hold_1513_foot,0.00014509067623493798,0.00011894283960873643
hold_1327_hand,0.000144995227651612,0.0001875254071291505
hold_1524_foot,0.0001420726903536229,0.0006440940359247499
hold_1366_hand,0.0001410123825574816,0.0002598147026511674
hold_1472_foot,0.00014065637052376178,0.0003995116672598465
hold_1263_foot,0.00013911855050872113,0.00024271330943961941
hold_1549_hand,0.00013714706403415987,4.5715688011349625e-05
hold_1100_foot,0.0001362747322754876,0.00014816845554724224
hold_1158_foot,0.00013572560618100305,0.00015568442179485068
hold_1268_hand,0.00013560583004879057,0.0016345381168436106
hold_1319_hand,0.00013544894292409903,0.001001975141433522
hold_1365_hand,0.00013390469922842653,0.00010749507335353235
hold_1530_foot,0.0001332736914340771,0.0003667280092285528
hold_1175_start,0.0001331404434604666,0.00032273473476114996
hold_1514_foot,0.00013006538977244908,0.00036662382748365143
hold_1217_hand,0.00012701434233359788,0.000897384123809368
hold_1512_hand,0.00012663888004034175,8.290460767275691e-05
hold_1515_start,0.00012492773381760357,6.967444644741384e-05
hold_1533_hand,0.00012425896200083387,8.134658559220895e-05
hold_4723_foot,0.0001197406196067119,7.573061727938391e-05
hold_1487_start,0.00011923739328256744,7.805919719808346e-05
hold_1521_start,0.00011727324946673168,0.000135214133303148
hold_1502_start,0.00011593502188178562,0.00010565075393943582
hold_1552_foot,0.00011516005457667955,0.00030808468720997564
hold_1197_start,0.00011442036536157829,0.00026159008106519614
hold_1224_hand,0.00011317534852413047,3.465273191813046e-05
hold_1107_foot,0.00011232167563808293,0.00015356340071326244
